Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
Otter Creek Lake,8/7/2019,2:40 PM,4.5,19.48,7.38,9.06,0.83,396.94,4.6,258
Otter Creek Lake,8/7/2019,2:40 PM,5,17.31,7.25,7.53,0.72,439.23,3.67,285.5
Otter Creek Lake,8/7/2019,2:40 PM,5.5,16.61,7.13,5.7,0.56,463.5,3.15,301.2
Otter Creek Lake,8/7/2019,2:40 PM,6,16.16,7.09,4.39,0.43,479.46,3.09,311.63
Otter Creek Lake,8/7/2019,2:40 PM,6.5,15.68,7.05,3.5,0.34,490.91,3.44,319.14
Otter Creek Lake,8/7/2019,2:40 PM,7,15.48,7.03,3.03,0.3,497,9.2,323
Ottumwa Lagoon,7/16/2019,9:39 AM,0,27.5,7.49,80.09,6.32,604.93,8.88,393.14
Ottumwa Lagoon,7/16/2019,9:39 AM,0.5,27.78,7.44,68.07,5.34,625.98,16.61,407
Pierce Creek Pond,7/30/2019,8:16 AM,0,24.37,7.5,70.2,5.87,304.66,51.1,197.86
Pierce Creek Pond,7/30/2019,8:16 AM,0.5,24.85,7.7,57.24,4.74,299.81,44.31,194.8
Pierce Creek Pond,7/30/2019,8:16 AM,1,24.87,7.77,52.63,4.36,298.53,40.22,194
Pierce Creek Pond,7/30/2019,8:16 AM,1.5,24.83,7.84,49.03,4.06,298.31,36.73,194
Pierce Creek Pond,7/30/2019,8:16 AM,2,24.74,7.66,35.89,2.98,303.83,36.63,197.36
Pierce Creek Pond,7/30/2019,8:16 AM,2.5,24.42,7.35,18.14,1.51,323.52,38.35,210.2
Pleasant Creek Lake,8/7/2019,11:10 AM,0,26.49,8.09,106.2,8.54,234.04,11.94,151.89
Pleasant Creek Lake,8/7/2019,11:10 AM,0.5,27.17,8.19,113.27,9,343.64,6.74,223.33
Pleasant Creek Lake,8/7/2019,11:10 AM,1,27.39,8.21,115.5,9.14,342.3,2.97,222
Pleasant Creek Lake,8/7/2019,11:10 AM,1.5,27.37,8.22,116.9,9.25,342.3,3.01,222
Pleasant Creek Lake,8/7/2019,11:10 AM,2,27.33,8.23,117.7,9.31,342.3,3.05,223
Pleasant Creek Lake,8/7/2019,11:10 AM,2.5,27.33,8.25,117.95,9.34,342.3,3.01,222.25
Pleasant Creek Lake,8/7/2019,11:10 AM,3,27.33,8.26,118.1,9.35,342.3,2.93,222
Pleasant Creek Lake,8/7/2019,11:10 AM,3.5,27.28,8.26,118.07,9.35,342.33,2.85,223
Pleasant Creek Lake,8/7/2019,11:10 AM,4,27.2,8.1,101.18,8.02,343.82,2.67,223.6
Pleasant Creek Lake,8/7/2019,11:10 AM,4.5,26.09,7.96,58.92,4.73,355.2,2.36,231
Pleasant Creek Lake,8/7/2019,11:10 AM,5,24.74,7.82,31.68,2.62,368.74,2.33,240
Pleasant Creek Lake,8/7/2019,11:10 AM,5.5,23.21,7.74,18.19,1.54,379.2,3.4,246.57
Pleasant Creek Lake,8/7/2019,11:10 AM,6,21.48,7.69,12.48,1.09,386.02,5,251
Pleasant Creek Lake,8/7/2019,11:10 AM,6.5,19.18,7.67,10.75,0.99,397.03,5.62,258
Pleasant Creek Lake,8/7/2019,11:10 AM,7,17.56,7.56,8.48,0.8,401.08,5.45,260.8
Pleasant Creek Lake,8/7/2019,11:10 AM,7.5,16.2,7.54,5.8,0.57,399.62,4.88,259.8
Pleasant Creek Lake,8/7/2019,11:10 AM,8,15.64,7.52,5.2,0.52,392.41,4.41,255.14
Pleasant Creek Lake,8/7/2019,11:10 AM,8.5,14.52,7.51,4.66,0.47,394.62,4.37,256.4
Pleasant Creek Lake,8/7/2019,11:10 AM,9,13.51,7.5,4,0.42,397.86,4.33,258.6
Pleasant Creek Lake,8/7/2019,11:10 AM,9.5,13.25,7.49,3.55,0.38,395.73,4.13,257.25
Pleasant Creek Lake,8/7/2019,11:10 AM,10,13.03,7.48,3.2,0.34,394.63,3.91,256.5
Pleasant Creek Lake,8/7/2019,11:10 AM,10.5,12.63,7.46,2.77,0.29,395.96,3.72,257.43
Pleasant Creek Lake,8/7/2019,11:10 AM,11,12.25,7.44,2.43,0.26,398.23,3.87,258.75
Pleasant Creek Lake,8/7/2019,11:10 AM,11.5,12.05,7.42,2.22,0.24,399.63,4.1,259.83
Pleasant Creek Lake,8/7/2019,11:10 AM,12,11.89,7.41,2.05,0.22,400.45,4.18,260
Pleasant Creek Lake,8/7/2019,11:10 AM,12.5,11.79,7.39,1.86,0.2,400.8,4.02,260.8
Pleasant Creek Lake,8/7/2019,11:10 AM,13,11.67,7.38,1.73,0.19,401,3.69,261
Pleasant Creek Lake,8/7/2019,11:10 AM,13.5,11.56,7.37,1.58,0.17,401.35,3.46,261
Pleasant Creek Lake,8/7/2019,11:10 AM,14,11.47,7.36,1.44,0.16,401.8,3.37,261
Pleasant Creek Lake,8/7/2019,11:10 AM,14.5,11.43,7.35,1.33,0.15,402.2,3.4,261.25
Pleasant Creek Lake,8/7/2019,11:10 AM,15,11.36,7.34,1.23,0.14,402.6,3.44,262
Pleasant Creek Lake,8/7/2019,11:10 AM,15.5,11.26,7.28,1.07,0.12,406.82,14.06,264.43
Poll Miller Park Lake,7/15/2019,11:10 AM,0,30.03,8.25,92.25,6.97,258.93,6.73,168.25
Poll Miller Park Lake,7/15/2019,11:10 AM,0.5,30.02,8.16,90.11,6.8,257.96,3.18,167.92
Poll Miller Park Lake,7/15/2019,11:10 AM,1,29.86,8.11,87.85,6.65,257.52,2.5,167
Poll Miller Park Lake,7/15/2019,11:10 AM,1.5,29.55,7.94,76.99,5.86,258.23,2.76,167.86
Poll Miller Park Lake,7/15/2019,11:10 AM,2,27.53,7.62,46.06,3.62,267.37,2.84,173.67
Poll Miller Park Lake,7/15/2019,11:10 AM,2.5,24.13,7.51,29.93,2.5,283.02,2.9,184
Poll Miller Park Lake,7/15/2019,11:10 AM,3,19.74,7.38,22.78,2.07,303.26,3.24,197
Poll Miller Park Lake,7/15/2019,11:10 AM,3.5,15.48,7.23,12.73,1.26,322.29,5.36,209.36
Poll Miller Park Lake,7/15/2019,11:10 AM,4,13.65,7.13,4.99,0.52,329.48,8.19,214.15
Poll Miller Park Lake,7/15/2019,11:10 AM,4.5,12.22,7.1,2.66,0.28,343.45,12.58,223.2
Poll Miller Park Lake,7/15/2019,11:10 AM,5,11.06,7.03,1.65,0.18,355.28,11.24,230.93
Poll Miller Park Lake,7/15/2019,11:10 AM,5.5,10.22,7,1.1,0.12,364.31,9.75,236.79
Poll Miller Park Lake,7/15/2019,11:10 AM,6,9.67,6.98,0.86,0.1,372.81,10.72,242.31
Poll Miller Park Lake,7/15/2019,11:10 AM,6.5,9.31,6.94,0.71,0.08,377.08,11.3,245.08
Poll Miller Park Lake,7/15/2019,11:10 AM,7,9.1,6.9,0.58,0.07,383.02,12.95,249
Poll Miller Park Lake,7/15/2019,11:10 AM,7.5,8.92,6.85,0.45,0.05,390.81,14.79,253.93
Poll Miller Park Lake,7/15/2019,11:10 AM,8,8.81,6.83,0.37,0.04,398.61,17.29,259.11
Prairie Rose Lake,7/31/2019,8:18 AM,0,24.79,8.5,108.09,8.96,214.95,7.99,139.62
Prairie Rose Lake,7/31/2019,8:18 AM,0.5,25.22,8.84,115.27,9.48,276.98,6.15,180
Prairie Rose Lake,7/31/2019,8:18 AM,1,25.22,8.85,116.79,9.6,276.74,5.91,180
Prairie Rose Lake,7/31/2019,8:18 AM,1.5,25.22,8.86,117.43,9.66,276.64,5.9,180
Prairie Rose Lake,7/31/2019,8:18 AM,2,25.22,8.86,117.42,9.65,276.7,6.26,180
Prairie Rose Lake,7/31/2019,8:18 AM,2.5,25.22,8.85,116.16,9.55,276.9,5.8,180
Prairie Rose Lake,7/31/2019,8:18 AM,3,25.17,8.58,86.63,7.13,279.05,3.67,181.36
Prairie Rose Lake,7/31/2019,8:18 AM,3.5,24.91,8.22,36.38,3.01,285.78,1.82,185.75
Prairie Rose Lake,7/31/2019,8:18 AM,4,24.53,7.98,14.3,1.19,296.63,2.14,192.71
Prairie Rose Lake,7/31/2019,8:18 AM,4.5,23.99,7.83,7.95,0.67,318.94,3.29,207.25
Prairie Rose Lake,7/31/2019,8:18 AM,5,23.1,7.64,6.33,0.54,391.49,6.67,254.29
Prairie Rose Lake,7/31/2019,8:18 AM,5.5,20.6,7.5,4.66,0.41,430.86,9.23,280
Prairie Rose Lake,7/31/2019,8:18 AM,6,19.4,7.42,3.64,0.34,453.72,10.52,294.8
Rathbun Reservoir,7/15/2019,1:35 PM,0,26.25,7.71,79.77,6.44,209.83,20.76,136.11
Rathbun Reservoir,7/15/2019,1:35 PM,0.5,26.18,7.67,77.8,6.29,210.4,20.71,137
Rathbun Reservoir,7/15/2019,1:35 PM,1,26.05,7.63,75.45,6.11,210.4,20.79,137
Rathbun Reservoir,7/15/2019,1:35 PM,1.5,25.79,7.59,69.51,5.66,210.31,20.91,137
Rathbun Reservoir,7/15/2019,1:35 PM,2,25.41,7.55,65.88,5.4,210.17,21.52,137
Rathbun Reservoir,7/15/2019,1:35 PM,2.5,25.22,7.5,60.74,5,210.16,22.04,137
Rathbun Reservoir,7/15/2019,1:35 PM,3,24.81,7.46,54.96,4.55,210.43,23.68,137
Rathbun Reservoir,7/15/2019,1:35 PM,3.5,24.34,7.42,52.8,4.41,210.19,26.1,136.71
Rathbun Reservoir,7/15/2019,1:35 PM,4,24.19,7.39,51.81,4.34,209.67,26.95,136
Rathbun Reservoir,7/15/2019,1:35 PM,4.5,24.02,7.36,50.29,4.23,209.53,27.13,136
Rathbun Reservoir,7/15/2019,1:35 PM,5,23.86,7.33,48.5,4.09,209.5,27.62,136
Rathbun Reservoir,7/15/2019,1:35 PM,5.5,23.64,7.3,46.18,3.91,209.52,28.72,136
Rathbun Reservoir,7/15/2019,1:35 PM,6,23.44,7.28,43.95,3.74,209.55,29.66,136
Rathbun Reservoir,7/15/2019,1:35 PM,6.5,23.13,7.26,41.98,3.59,209.79,30.25,136
Rathbun Reservoir,7/15/2019,1:35 PM,7,22.28,7.24,35.35,3.07,210.39,32.54,136.93
Rathbun Reservoir,7/15/2019,1:35 PM,7.5,21.57,7.21,27.16,2.39,210.78,35.03,137
Rathbun Reservoir,7/15/2019,1:35 PM,8,21.16,7.18,24.87,2.21,211.29,35.53,137
Rathbun Reservoir,7/15/2019,1:35 PM,8.5,20.88,7.15,22.93,2.05,211.46,35.2,137
Rathbun Reservoir,7/15/2019,1:35 PM,9,20.69,7.13,21.2,1.9,211.62,34.7,138
Rathbun Reservoir,7/15/2019,1:35 PM,9.5,20.49,7.12,19.71,1.77,212.13,34.79,138
Rathbun Reservoir,7/15/2019,1:35 PM,10,20.11,7.11,16.03,1.45,213.4,35.13,138.71
Rathbun Reservoir,7/15/2019,1:35 PM,10.5,19.66,7.1,11.38,1.04,215.06,36.33,139.67
Rathbun Reservoir,7/15/2019,1:35 PM,11,19.25,7.08,7.96,0.73,216.89,36.77,140.86
Rathbun Reservoir,7/15/2019,1:35 PM,11.5,18.92,7.07,4.71,0.44,218.7,36.56,142.14
Rathbun Reservoir,7/15/2019,1:35 PM,12,18.68,7.06,3.89,0.36,220.63,37.61,143.43
Rathbun Reservoir,7/15/2019,1:35 PM,12.5,18.36,7.05,2.92,0.27,223.58,38.67,145.17
Red Haw Lake,7/16/2019,2:04 PM,0,28.99,8.83,117.29,9.02,127.62,12.59,83
Red Haw Lake,7/16/2019,2:04 PM,0.5,29.36,8.85,132.92,10.16,189,6.11,123
Red Haw Lake,7/16/2019,2:04 PM,1,28.95,8.83,135.2,10.4,188.95,6.47,123
Red Haw Lake,7/16/2019,2:04 PM,1.5,28.48,8.53,121.29,9.4,189.39,7.63,123.21
Red Haw Lake,7/16/2019,2:04 PM,2,26.57,8.05,62.53,4.98,194.31,9.7,126.27
Red Haw Lake,7/16/2019,2:04 PM,2.5,23.75,7.85,23.95,2.02,196.57,6.98,127.73
Red Haw Lake,7/16/2019,2:04 PM,3,20.83,7.67,14.06,1.25,196.4,7.77,127.52
Red Haw Lake,7/16/2019,2:04 PM,3.5,18.65,7.47,5.01,0.47,201.4,9.28,130.95
Red Haw Lake,7/16/2019,2:04 PM,4,16.81,7.4,2.56,0.25,210.59,8.9,136.94
Red Haw Lake,7/16/2019,2:04 PM,4.5,15.37,7.28,1.99,0.2,219.62,6.97,142.79
Red Haw Lake,7/16/2019,2:04 PM,5,13.99,7.18,1.45,0.15,226.94,6.27,147.53
Red Haw Lake,7/16/2019,2:04 PM,5.5,13.47,7.15,1.2,0.12,230.59,6.22,149.88
Red Haw Lake,7/16/2019,2:04 PM,6,13.05,7.14,1.02,0.11,234.38,6.54,152.31
Red Haw Lake,7/16/2019,2:04 PM,6.5,12.48,7.1,0.86,0.09,241.21,7.27,156.75
Red Haw Lake,7/16/2019,2:04 PM,7,11.99,7.02,0.77,0.08,249.64,8.25,162.24
Red Haw Lake,7/16/2019,2:04 PM,7.5,11.59,6.97,0.63,0.07,258.9,9,168.27
Red Haw Lake,7/16/2019,2:04 PM,8,11.18,6.89,0.5,0.06,272.05,9.68,176.91
Red Haw Lake,7/16/2019,2:04 PM,8.5,10.81,6.85,0.41,0.04,288.53,10.64,187.59
Red Haw Lake,7/16/2019,2:04 PM,9,10.68,6.67,0.4,0.04,298.11,12.26,193.75
Roberts Creek Lake,8/5/2019,7:11 AM,0,27.3,7.7,170.06,13.47,347.92,10.88,226.11
Roberts Creek Lake,8/5/2019,7:11 AM,0.5,27.31,8.02,182.87,14.48,347.19,10.79,226
Roberts Creek Lake,8/5/2019,7:11 AM,1,27.37,8.13,185.93,14.71,347.92,10.88,226.17
Roberts Creek Lake,8/5/2019,7:11 AM,1.5,27.24,8.15,167.9,13.3,353.58,11.47,229.75
Roberts Creek Lake,8/5/2019,7:11 AM,2,26.58,7.97,114.35,9.16,372.84,11.97,242.13
Roberts Creek Lake,8/5/2019,7:11 AM,2.5,25.92,7.86,78.37,6.36,391.46,11.87,254.43
Roberts Creek Lake,8/5/2019,7:11 AM,3,25.54,7.74,51.01,4.17,399.63,11.83,259.71
Roberts Creek Lake,8/5/2019,7:11 AM,3.5,25.19,7.64,29.61,2.43,405.73,12.46,263.75
Roberts Creek Lake,8/5/2019,7:11 AM,4,24.69,7.52,15.56,1.29,415.25,24.79,269.75
Roberts Creek Lake,8/5/2019,7:11 AM,4.5,24.21,7.45,11.23,0.94,426.65,33.43,277.5
Roberts Creek Lake,8/5/2019,7:11 AM,5,22.48,7.33,9.47,0.82,478.8,32.53,311.14
Rock Creek Lake,8/6/2019,11:02 AM,0,27.04,8.11,108.62,8.65,301.14,5.07,196
Rock Creek Lake,8/6/2019,11:02 AM,0.5,27.07,8.2,110.97,8.83,302.04,10.38,196.14
Rock Creek Lake,8/6/2019,11:02 AM,1,26.91,8.2,98.71,7.87,303.41,13.62,197.29
Rock Creek Lake,8/6/2019,11:02 AM,1.5,26.61,8.03,83.25,6.67,306.48,13.2,199.17
Rock Creek Lake,8/6/2019,11:02 AM,2,26.42,7.98,76.44,6.15,308.96,12.99,200.8
Rock Creek Lake,8/6/2019,11:02 AM,2.5,26.34,7.95,75.54,6.08,309.83,13.39,201
Rock Creek Lake,8/6/2019,11:02 AM,3,26.33,7.93,75.03,6.05,309.7,13.72,201
Rock Creek Lake,8/6/2019,11:02 AM,3.5,26.31,7.82,64.62,5.21,310.51,28.93,201.78
Rock Creek Lake,8/6/2019,11:02 AM,4,26.24,7.75,55.94,4.51,312.17,55.03,203
Rodgers Park Lake,8/12/2019,8:51 AM,0,26.64,8.42,135.55,10.88,240.53,5.08,156.5
Rodgers Park Lake,8/12/2019,8:51 AM,0.5,26.67,8.41,136.23,10.92,318.4,4.76,207
Rodgers Park Lake,8/12/2019,8:51 AM,1,26.68,8.39,136.83,10.96,318.43,4.76,207
Rodgers Park Lake,8/12/2019,8:51 AM,1.5,26.77,8.13,120.1,9.6,319.16,4.61,207.4
Rodgers Park Lake,8/12/2019,8:51 AM,2,26.76,7.87,86.63,6.93,322.93,4.44,210
Rodgers Park Lake,8/12/2019,8:51 AM,2.5,26.6,7.67,59.5,4.77,332.02,4.36,215.89
Rodgers Park Lake,8/12/2019,8:51 AM,3,26.41,7.53,35.27,2.84,341.1,5.73,221.67
Rodgers Park Lake,8/12/2019,8:51 AM,3.5,26.28,7.45,18.63,1.5,346.53,7.96,225
Silver Lake Dickinson,7/22/2019,1:00 PM,0,24.09,8.68,122.13,10.3,430.39,38.31,279.55
Silver Lake Dickinson,7/22/2019,1:00 PM,0.5,24.36,8.66,133.63,11.16,525.19,31.48,341
Silver Lake Dickinson,7/22/2019,1:00 PM,1,24.39,8.66,135.93,11.35,525.07,6.2,341
Silver Lake Dickinson,7/22/2019,1:00 PM,1.5,24.34,8.65,137.74,11.51,524.86,11.3,341
Silver Lake Dickinson,7/22/2019,1:00 PM,2,24.31,8.64,137.96,11.53,524.03,11.78,340.71
Silver Lake Dickinson,7/22/2019,1:00 PM,2.5,24.22,8.63,136.9,11.46,522.6,11.29,340
Silver Lake Delaware,8/12/2019,10:47 AM,0,25.82,7.95,54.22,4.41,180.07,5.74,117
Silver Lake Delaware,8/12/2019,10:47 AM,0.5,25.87,7.93,53.48,4.35,270.38,5.16,176
Silver Lake Delaware,8/12/2019,10:47 AM,1,25.94,7.92,50,4.06,270.26,5.08,176
Silver Lake Delaware,8/12/2019,10:47 AM,1.5,26,7.81,46.64,3.78,270.5,4.99,176
Silver Lake Delaware,8/12/2019,10:47 AM,2,25.6,7.52,32.34,2.63,284.88,5.32,185
Silver Lake Delaware,8/12/2019,10:47 AM,2.5,23.19,6.95,11.86,1.01,362.86,7.18,236
Silver Lake Delaware,8/12/2019,10:47 AM,3,20.51,6.76,7.11,0.64,403.97,17.94,262.71
Silver Lake Delaware,8/12/2019,10:47 AM,3.5,18.24,6.69,5.38,0.51,437.93,19.32,284.67
Silver Lake Delaware,8/12/2019,10:47 AM,4,16.64,6.69,3.98,0.38,465.28,19.02,302.25
Silver Lake Palo Alto,7/23/2019,8:55 AM,0,23.78,8.76,115.78,9.78,330.2,44.53,214.6
Silver Lake Palo Alto,7/23/2019,8:55 AM,0.5,23.73,8.77,118.62,10.03,329.08,45.68,214
Silver Lake Palo Alto,7/23/2019,8:55 AM,1,23.67,8.73,111.58,9.44,329.76,45.19,214.36
Silver Lake Palo Alto,7/23/2019,8:55 AM,1.5,23.67,8.68,109.58,9.28,330.28,52.11,215
Slip Bluff Lake,7/15/2019,9:15 AM,0,28.93,8.44,102.66,7.9,157.63,0.62,102
Slip Bluff Lake,7/15/2019,9:15 AM,0.5,28.97,8.44,102.96,7.92,157.7,0.58,102.33
Slip Bluff Lake,7/15/2019,9:15 AM,1,29,8.44,103.16,7.93,157.8,0.56,103
Slip Bluff Lake,7/15/2019,9:15 AM,1.5,29,8.44,103.26,7.94,157.9,0.53,103
Slip Bluff Lake,7/15/2019,9:15 AM,2,27.8,8.29,96.78,7.57,161.09,0.67,104.89
Slip Bluff Lake,7/15/2019,9:15 AM,2.5,23.99,8.03,80.74,6.72,169.86,1.43,110.4
Slip Bluff Lake,7/15/2019,9:15 AM,3,18.19,7.82,54.14,5.08,178.84,3.41,116.43
Slip Bluff Lake,7/15/2019,9:15 AM,3.5,15.15,7.58,35.45,3.54,176.65,5.57,114.75
Slip Bluff Lake,7/15/2019,9:15 AM,4,13.48,7.41,23.5,2.44,175.97,10.7,114.43
Slip Bluff Lake,7/15/2019,9:15 AM,4.5,12.77,7.23,15.57,1.65,179.67,16.95,116.83
Slip Bluff Lake,7/15/2019,9:15 AM,5,10.63,7.13,13.16,1.45,193.08,18.16,125.6
Slip Bluff Lake,7/15/2019,9:15 AM,5.5,10.08,6.99,8.09,0.91,208.03,14.39,135.11
South Prairie Lake,8/12/2019,3:32 PM,0,25.64,8,56.62,4.63,402.9,3.95,262
South Prairie Lake,8/12/2019,3:32 PM,0.5,25.89,8,50.03,4.06,535.6,4.38,348.25
South Prairie Lake,8/12/2019,3:32 PM,1,26.1,7.99,47.31,3.83,535.91,4.45,348.29
South Prairie Lake,8/12/2019,3:32 PM,1.5,26.17,7.98,45.89,3.71,536.74,4.59,349
South Prairie Lake,8/12/2019,3:32 PM,2,26.13,7.83,31.64,2.55,537.32,4.34,349.2
South Prairie Lake,8/12/2019,3:32 PM,2.5,24.54,7.66,13.6,1.12,555.08,3.92,360.8
South Prairie Lake,8/12/2019,3:32 PM,3,22.37,7.39,7.5,0.64,576.32,3.48,374.6
South Prairie Lake,8/12/2019,3:32 PM,3.5,19.87,7.1,4.41,0.4,597.73,3.26,388.57
South Prairie Lake,8/12/2019,3:32 PM,4,17.79,6.93,3.66,0.35,621.61,3.11,404
South Prairie Lake,8/12/2019,3:32 PM,4.5,17.28,6.87,2.96,0.28,634.34,3.08,412.4
South Prairie Lake,8/12/2019,3:32 PM,5,16.39,6.85,2.5,0.25,653.03,2.99,424.5
South Prairie Lake,8/12/2019,3:32 PM,5.5,15.17,6.8,2.23,0.22,719.1,3.08,467.33
Spring Lake,7/9/2019,12:44 PM,0,26.96,8.4,110.88,8.84,414.4,11.06,269.33
Spring Lake,7/9/2019,12:44 PM,0.5,27.13,8.41,112.3,8.92,411.85,9.49,267.75
Spring Lake,7/9/2019,12:44 PM,1,26.79,8.33,108.96,8.7,414.46,9.7,269.5
Spring Lake,7/9/2019,12:44 PM,1.5,25.23,8.09,92.2,7.58,442.87,12.77,287.83
Springbrook Lake,7/9/2019,1:58 PM,0,27.6,8.51,118.4,9.32,365.94,2.33,237.8
Springbrook Lake,7/9/2019,1:58 PM,0.5,26.89,8.45,149.24,11.9,407.79,2.55,265.1
Springbrook Lake,7/9/2019,1:58 PM,1,26.4,8.25,148.71,11.96,407.47,2.79,264.93
Springbrook Lake,7/9/2019,1:58 PM,1.5,25.65,7.89,131.3,10.7,425.37,3.75,276.58
Springbrook Lake,7/9/2019,1:58 PM,2,24.52,7.52,74.37,6.18,454.78,3.92,295.53
Springbrook Lake,7/9/2019,1:58 PM,2.5,23.18,7.37,24.44,2.08,460.63,1.74,299.47
Springbrook Lake,7/9/2019,1:58 PM,3,21.22,7.33,13.6,1.2,461.98,1.72,300.29
Springbrook Lake,7/9/2019,1:58 PM,3.5,19.18,7.29,7.65,0.7,462,2.36,300.31
Springbrook Lake,7/9/2019,1:58 PM,4,18,7.13,5.5,0.52,468.4,6.86,304.58
Springbrook Lake,7/9/2019,1:58 PM,4.5,15.85,7.04,3.59,0.35,505.61,10.62,328.69
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,0,25.69,8.4,113.84,9.28,401.39,5.86,261
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,0.5,25.81,8.41,115.02,9.36,401.34,6.52,261
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,1,25.83,8.41,115.83,9.41,401.34,6.84,261
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,1.5,25.88,8.4,115.96,9.42,401.43,6.59,261
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,2,25.89,8.39,116,9.42,401.59,6.38,261
Storm Lake (incl Little Storm Lake),7/8/2019,7:15 AM,2.5,25.87,8.38,115.86,9.41,401.71,7.87,261
Swan Lake,7/9/2019,11:36 AM,0,26.72,8.64,75.21,6.01,258.35,20.02,167.93
Swan Lake,7/9/2019,11:36 AM,0.5,26.03,8.9,59.68,4.84,323.51,18.84,210
Swan Lake,7/9/2019,11:36 AM,1,25.81,8.93,61.56,5.01,321.64,19.59,209.17
Swan Lake,7/9/2019,11:36 AM,1.5,25.67,8.95,61.87,5.05,321.12,18.22,209
Swan Lake,7/9/2019,11:36 AM,2,25.15,8.25,33.36,2.74,329.66,20.79,214.29
Swan Lake,7/9/2019,11:36 AM,2.5,23.21,7.54,9.66,0.82,366.78,27.28,238.45
Swan Lake,7/9/2019,11:36 AM,3,21.72,7.13,5.47,0.48,392.8,42.47,255.33
Thayer Lake,7/17/2019,7:56 AM,0,27.21,8.23,111.42,8.84,145.78,6.53,94.6
Thayer Lake,7/17/2019,7:56 AM,0.5,28.82,8.81,134.14,10.34,230.45,5.27,149.7
Thayer Lake,7/17/2019,7:56 AM,1,28.86,8.83,138.01,10.63,227.72,4.59,148.08
Thayer Lake,7/17/2019,7:56 AM,1.5,26.9,8.17,85.47,6.77,238.43,5.88,155
Thayer Lake,7/17/2019,7:56 AM,2,23.06,7.66,29.17,2.48,263.1,9.51,171.09
Three Mile Lake,7/31/2019,11:31 AM,0,25.53,8.56,105.63,8.65,158.13,10.01,102.83
Three Mile Lake,7/31/2019,11:31 AM,0.5,26,8.79,113.26,9.19,231.9,10.14,151
Three Mile Lake,7/31/2019,11:31 AM,1,25.93,8.76,116.46,9.45,231.47,10.43,150.27
Three Mile Lake,7/31/2019,11:31 AM,1.5,25.68,8.73,113.71,9.27,231.66,10.64,150.75
Three Mile Lake,7/31/2019,11:31 AM,2,25.61,8.69,108.94,8.9,231.8,10.36,151
Three Mile Lake,7/31/2019,11:31 AM,2.5,25.56,8.66,105.73,8.64,231.98,9.98,151
Three Mile Lake,7/31/2019,11:31 AM,3,25.56,8.63,102.55,8.38,232.38,9.72,151
Three Mile Lake,7/31/2019,11:31 AM,3.5,25.56,8.61,100.53,8.22,232.57,9.14,151
Three Mile Lake,7/31/2019,11:31 AM,4,25.56,8.61,99.61,8.14,232.65,9.18,151
Three Mile Lake,7/31/2019,11:31 AM,4.5,25.56,8.6,99.1,8.1,232.74,9.17,151
Three Mile Lake,7/31/2019,11:31 AM,5,25.37,8.49,88.59,7.26,233.78,8.15,152
Three Mile Lake,7/31/2019,11:31 AM,5.5,23.74,8.26,59.28,4.97,243.05,5.69,158.13
Three Mile Lake,7/31/2019,11:31 AM,6,21.42,8.05,27.91,2.46,265.98,3.69,172.8
Three Mile Lake,7/31/2019,11:31 AM,6.5,19.34,7.9,14.86,1.37,286.73,2.61,186.25
Three Mile Lake,7/31/2019,11:31 AM,7,18.88,7.86,10.95,1.02,286.44,2.05,186.13
Three Mile Lake,7/31/2019,11:31 AM,7.5,17.99,7.78,8.49,0.8,285.14,1.95,185
Three Mile Lake,7/31/2019,11:31 AM,8,17.08,7.72,6.13,0.59,285.46,2.2,185.5
Three Mile Lake,7/31/2019,11:31 AM,8.5,16.44,7.7,4.76,0.46,287.22,2.37,186.78
Three Mile Lake,7/31/2019,11:31 AM,9,15.73,7.67,3.8,0.38,293.92,2.58,191.1
Three Mile Lake,7/31/2019,11:31 AM,9.5,15.14,7.62,3.21,0.32,301.48,2.84,196
Three Mile Lake,7/31/2019,11:31 AM,10,14.77,7.58,2.81,0.29,306.45,3.09,199.13
Three Mile Lake,7/31/2019,11:31 AM,10.5,14.5,7.53,2.42,0.25,311.61,3.39,202.5
Three Mile Lake,7/31/2019,11:31 AM,11,14.16,7.47,2.09,0.21,317.61,3.81,206.44
Three Mile Lake,7/31/2019,11:31 AM,11.5,13.97,7.42,1.84,0.19,323.14,4.23,210
Three Mile Lake,7/31/2019,11:31 AM,12,13.94,7.38,1.7,0.17,325.33,7.28,211.25
Twelve Mile Creek Lake,7/31/2019,10:27 AM,0,25.43,9.05,109.61,9,185.46,17.49,120.57
Twelve Mile Creek Lake,7/31/2019,10:27 AM,0.5,25.56,8.98,119.36,9.76,213.77,17.66,139
Twelve Mile Creek Lake,7/31/2019,10:27 AM,1,25.55,8.96,121.91,9.97,214.02,17.33,139
Twelve Mile Creek Lake,7/31/2019,10:27 AM,1.5,25.5,8.94,120.96,9.9,214.22,16.73,139
Twelve Mile Creek Lake,7/31/2019,10:27 AM,2,25.49,8.92,114.83,9.4,214.6,17.67,139.5
