PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,1.471,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170712.2,NTL,REGULAR,0.179,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710185,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,39.257,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,1.026,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010316,NLA17_MO-HP006,21-Jun-17,1,NLA,MO,WRS,CHEM,WATER,170703.1,DOC,REGULAR,1.970,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,73.114,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,227,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170714.1,SULFATE,REGULAR,3716.573,MG/L,0.001,0.08,,22-Jun-17,14-Jul-17,24,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,3,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.3,SILICA,REGULAR,25.596,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,3,,5x dilution 12/19/17:  24.06
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,TURB,REGULAR,26.230,NTU,,1,,22-Jun-17,22-Jun-17,2,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170717.1,NTL,REGULAR,5.138,MG/L,0.003,0.02,,22-Jun-17,17-Jul-17,27,1710192,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,1307.000,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,227,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170706.2,AMMONIA_N,REGULAR,1.282,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,16,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170703.1,CHLORIDE,REGULAR,39.692,MG/L,0.006,0.005,,22-Jun-17,03-Jul-17,13,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,ANC,REGULAR,9963.820,UEQ/L,,,,22-Jun-17,22-Jun-17,2,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170713.1,PTL,REGULAR,268.281,UG/L,1.2,4,,22-Jun-17,13-Jul-17,23,1710192,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,3,,rerun 100x 7/25/17:  0.0
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,COND,REGULAR,7232.200,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,2,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622,COLOR,REGULAR,55.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,2,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,51.592,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,227,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,319.924,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,227,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,3.430,UG/L,0.39,,,22-Jun-17,29-Jun-17,9,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170705.1,DOC,REGULAR,34.550,MG/L,0.008,0.2,,22-Jun-17,05-Jul-17,15,,
04/09/21,2010317,NLA17_ND-10005,20-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,PH,REGULAR,8.520,STD. UNITS,,,,22-Jun-17,22-Jun-17,2,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170705.1,DOC,REGULAR,30.750,MG/L,0.008,0.2,,22-Jun-17,05-Jul-17,14,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,14.640,UG/L,0.39,,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.284,MG N/L,4.00E-04,0.0025,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170630.1,SILICA,REGULAR,23.546,MG/L,0.003,0.01,H,22-Jun-17,30-Jun-17,9,,5x dilution 12/19/17:  24.224
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,483.540,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.058,MG N/L,0.001,0.004,,22-Jun-17,06-Jul-17,15,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,322.319,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,45.882,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170712.2,NTL,REGULAR,2.904,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710193,2x dilution 6/21/18:  3.222
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622,COLOR,REGULAR,40.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,COND,REGULAR,2145.600,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,126.709,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,24.670,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,111.403,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170713.1,PTL,REGULAR,90.046,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710193,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,PH,REGULAR,9.090,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,TURB,REGULAR,5.140,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010318,NLA17_ND-10084,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170622.2,ANC,REGULAR,15720.270,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170712.2,NTL,REGULAR,0.499,MG/L,0.003,0.02,,22-Jun-17,12-Jul-17,21,1710187,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170622.2,PH,REGULAR,7.300,STD. UNITS,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170622.2,COND,REGULAR,77.900,US/CM AT 25 C,,2,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170623.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170623.2,SILICA,REGULAR,1.869,MG/L,0.003,0.01,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,2.030,MG/L,0.07,0.054,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,2.625,MG/L,0.032,0.006,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170703.1,DOC,REGULAR,9.480,MG/L,0.008,0.2,,22-Jun-17,03-Jul-17,12,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170623.1,NITRATE_N,REGULAR,0.001,MG N/L,4.00E-04,0.0025,L,22-Jun-17,23-Jun-17,2,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170622.2,TURB,REGULAR,2.170,NTU,,1,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170622,COLOR,REGULAR,66.000,APHA PT-CO,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,1.770,MG/L,0.003,0.002,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170623.1,SULFATE,REGULAR,0.415,MG/L,0.001,0.08,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,8.498,MG/L,0.012,0.024,H,22-Jun-17,02-Feb-18,226,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170712.2,PTL,REGULAR,22.295,UG/L,1.2,4,,22-Jun-17,12-Jul-17,21,1710187,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170623.1,CHLORIDE,REGULAR,7.557,MG/L,0.006,0.005,,22-Jun-17,23-Jun-17,2,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170628.1,AMMONIA_N,REGULAR,0.022,MG N/L,0.001,0.004,,22-Jun-17,28-Jun-17,7,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHEM,WATER,170622.2,ANC,REGULAR,473.110,UEQ/L,,,,22-Jun-17,22-Jun-17,1,,
04/09/21,2010319,NLA17_GA-10020,21-Jun-17,1,NLA,GA,WRS,CHLX,WATER,170629.1,CHLA,REGULAR,8.960,UG/L,0.39,,,22-Jun-17,29-Jun-17,8,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,40.197,MG/L,0.07,0.054,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,56.815,MG/L,0.012,0.024,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170713.1,PTL,REGULAR,241.063,UG/L,1.2,4,,23-Jun-17,13-Jul-17,22,1710213,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170627.1,SILICA,REGULAR,13.732,MG/L,0.003,0.01,,23-Jun-17,27-Jun-17,6,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,SULFATE,REGULAR,615.344,MG/L,0.001,0.08,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,ANC,REGULAR,7775.970,UEQ/L,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.026,MG N/L,0.001,0.004,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,CHLORIDE,REGULAR,24.225,MG/L,0.006,0.005,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,78.312,MG/L,0.032,0.006,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,147.378,MG/L,0.003,0.002,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170703.1,DOC,REGULAR,15.960,MG/L,0.008,0.2,,23-Jun-17,03-Jul-17,12,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,6.400,UG/L,0.39,,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,PH,REGULAR,8.840,STD. UNITS,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,NITRITE_N,REGULAR,0.004,MG N/L,2.00E-04,0.001,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170713.1,NTL,REGULAR,1.551,MG/L,0.003,0.02,,23-Jun-17,13-Jul-17,22,1710213,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,NITRATE_N,REGULAR,0.003,MG N/L,4.00E-04,0.0025,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,TURB,REGULAR,3.150,NTU,,1,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623,COLOR,REGULAR,5.000,APHA PT-CO,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010320,NLA17_SD-10023,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,COND,REGULAR,1724.000,US/CM AT 25 C,,2,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,0.880,UG/L,0.39,,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,MAGNESIUM,REGULAR,57.115,MG/L,0.003,0.002,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,537.201,MG/L,0.032,0.006,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,PH,REGULAR,9.370,STD. UNITS,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623,COLOR,REGULAR,33.000,APHA PT-CO,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,COND,REGULAR,3040.600,US/CM AT 25 C,,2,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,SULFATE,REGULAR,1215.491,MG/L,0.001,0.08,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,CHLORIDE,REGULAR,145.823,MG/L,0.006,0.005,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,TURB,REGULAR,0.970,NTU,,1,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170713.1,NTL,REGULAR,2.055,MG/L,0.003,0.02,,23-Jun-17,13-Jul-17,22,1710210,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170713.1,PTL,REGULAR,218.349,UG/L,1.2,4,,23-Jun-17,13-Jul-17,22,1710210,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170627.1,SILICA,REGULAR,0.977,MG/L,0.003,0.01,,23-Jun-17,27-Jun-17,6,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170623.1,ANC,REGULAR,3043.270,UEQ/L,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.047,MG N/L,0.001,0.004,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170705.1,DOC,REGULAR,21.790,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,14,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,170626.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,CALCIUM,REGULAR,98.630,MG/L,0.012,0.024,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010321,NLA17_SD-10073,21-Jun-17,1,NLA,SD,WRS,CHEM,WATER,180202.1,POTASSIUM,REGULAR,38.323,MG/L,0.07,0.054,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170713.1,NTL,REGULAR,2.239,MG/L,0.003,0.02,,23-Jun-17,13-Jul-17,22,1710215,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,180205.1,MAGNESIUM,REGULAR,108.575,MG/L,0.003,0.002,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170626.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170706.1,AMMONIA_N,REGULAR,0.031,MG N/L,0.001,0.004,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170705.1,DOC,REGULAR,22.290,MG/L,0.008,0.2,,23-Jun-17,05-Jul-17,14,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170626.1,NITRITE_N,REGULAR,0.007,MG N/L,2.00E-04,0.001,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170623.1,COND,REGULAR,2691.000,US/CM AT 25 C,,2,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,180205.1,CALCIUM,REGULAR,28.459,MG/L,0.012,0.024,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,180205.1,POTASSIUM,REGULAR,25.932,MG/L,0.07,0.054,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170623.1,ANC,REGULAR,14478.100,UEQ/L,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170627.1,SILICA,REGULAR,6.906,MG/L,0.003,0.01,,23-Jun-17,27-Jun-17,6,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,12.760,UG/L,0.39,,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,180205.1,SODIUM,REGULAR,561.178,MG/L,0.032,0.006,H,23-Jun-17,05-Feb-18,229,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170623.1,TURB,REGULAR,5.540,NTU,,1,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170626.1,CHLORIDE,REGULAR,32.718,MG/L,0.006,0.005,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170623.1,PH,REGULAR,9.100,STD. UNITS,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170713.1,PTL,REGULAR,108.710,UG/L,1.2,4,,23-Jun-17,13-Jul-17,22,1710215,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170623,COLOR,REGULAR,40.000,APHA PT-CO,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010322,NLA17_MT-10055,21-Jun-17,1,NLA,MT,WRS,CHEM,WATER,170626.1,SULFATE,REGULAR,757.211,MG/L,0.001,0.08,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,TURB,REGULAR,11.410,NTU,,1,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHLX,WATER,170706.1,CHLA,REGULAR,78.600,UG/L,0.39,,,23-Jun-17,06-Jul-17,15,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170626.1,CHLORIDE,REGULAR,70.796,MG/L,0.006,0.005,,23-Jun-17,26-Jun-17,5,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,COND,REGULAR,2804.300,US/CM AT 25 C,,2,,23-Jun-17,23-Jun-17,2,,Cond Bal. rerun 4/10/18:  2843
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623.1,ANC,REGULAR,5844.440,UEQ/L,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,180202.1,SODIUM,REGULAR,134.715,MG/L,0.032,0.006,H,23-Jun-17,02-Feb-18,226,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170703.1,DOC,REGULAR,30.330,MG/L,0.008,0.2,,23-Jun-17,03-Jul-17,12,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170623,COLOR,REGULAR,47.000,APHA PT-CO,,,,23-Jun-17,23-Jun-17,2,,
04/09/21,2010323,NLA17_ND-10037,21-Jun-17,1,NLA,ND,WRS,CHEM,WATER,170626.1,NITRATE_N,REGULAR,0.002,MG N/L,4.00E-04,0.0025,L,23-Jun-17,26-Jun-17,5,,
